,id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,keyPass,assist,type,endY,endX,Angle,Zone,Length,longBall,Cross,throughBall,freeKick,Corner,Penalty,Foul,fastBreak,ownGoal,Yellow,Red,jerseyNum,throwIn,goalKick,Saved,Missed,bigChance,blockedX,blockedY,isHeader,Blocked,h_a
1137,2694256657,624,1,2,63,56,943ue6l8ylnidoygbi9p8op2h,Successful,69.7,2.2,2024-06-02T22:19:27.541Z,2024-06-02T22:19:31Z,"[{'id': 5067429885, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067429889, 'qualifierId': 141, 'value': '24.1', 'Name': 'Pass End Y'}, {'id': 5067429887, 'qualifierId': 140, 'value': '62.6', 'Name': 'Pass End X'}, {'id': 5067429891, 'qualifierId': 212, 'value': '16.7', 'Name': 'Length'}, {'id': 5067429893, 'qualifierId': 213, 'value': '2.03', 'Name': 'Angle'}]",234q7lf0bx51r8wehvg51r4k5,B. Lennon,,,pass,24.1,62.6,2.03,Center,16.7,,,,,,,,,,,,,,,,,,,,,,h
1138,2694256669,625,1,2,63,59,943ue6l8ylnidoygbi9p8op2h,Successful,61.7,26.1,2024-06-02T22:19:31.365Z,2024-06-02T22:19:33Z,"[{'id': 5067429985, 'qualifierId': 212, 'value': '11.1', 'Name': 'Length'}, {'id': 5067429979, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067429981, 'qualifierId': 140, 'value': '69.2', 'Name': 'Pass End X'}, {'id': 5067429987, 'qualifierId': 213, 'value': '0.79', 'Name': 'Angle'}, {'id': 5067429983, 'qualifierId': 141, 'value': '37.7', 'Name': 'Pass End Y'}]",9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,pass,37.7,69.2,0.79,Center,11.1,,,,,,,,,,,,,,,,,,,,,,h
1139,2694256677,626,1,2,64,2,943ue6l8ylnidoygbi9p8op2h,Successful,69.2,37.7,2024-06-02T22:19:33.861Z,2024-06-02T22:19:35Z,"[{'id': 5067430039, 'qualifierId': 213, 'value': '5.09', 'Name': 'Angle'}, {'id': 5067430033, 'qualifierId': 140, 'value': '75.1', 'Name': 'Pass End X'}, {'id': 5067430029, 'qualifierId': 155, 'Name': 'Chipped'}, {'id': 5067430035, 'qualifierId': 141, 'value': '14.7', 'Name': 'Pass End Y'}, {'id': 5067430031, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067430037, 'qualifierId': 212, 'value': '16.8', 'Name': 'Length'}]",4ea0sjczqa5ah1w720zlakkfe,T. Almada,,,pass,14.7,75.1,5.09,Right,16.8,,,,,,,,,,,,,,,,,,,,,,h
1140,2694256683,627,1,2,64,3,943ue6l8ylnidoygbi9p8op2h,Successful,76.4,13.2,2024-06-02T22:19:35.253Z,2024-06-02T22:19:36Z,"[{'id': 5067430065, 'qualifierId': 212, 'value': '13.0', 'Name': 'Length'}, {'id': 5067430059, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430061, 'qualifierId': 140, 'value': '84.9', 'Name': 'Pass End X'}, {'id': 5067430067, 'qualifierId': 213, 'value': '0.81', 'Name': 'Angle'}, {'id': 5067430063, 'qualifierId': 141, 'value': '27.1', 'Name': 'Pass End Y'}]",66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,,,pass,27.1,84.9,0.81,Center,13.0,,,,,,,,,,,,,,,,,,,,,,h
1141,2694256701,628,1,2,64,5,943ue6l8ylnidoygbi9p8op2h,Successful,82.2,28.3,2024-06-02T22:19:36.629Z,2024-06-02T22:19:40Z,"[{'id': 5067430147, 'qualifierId': 141, 'value': '29.2', 'Name': 'Pass End Y'}, {'id': 5067430151, 'qualifierId': 213, 'value': '3.08', 'Name': 'Angle'}, {'id': 5067430143, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430145, 'qualifierId': 140, 'value': '72.7', 'Name': 'Pass End X'}, {'id': 5067430149, 'qualifierId': 212, 'value': '10.0', 'Name': 'Length'}]",c267r9oskj83zo9v4vdbvccet,S. Lobjanidze,,,pass,29.2,72.7,3.08,Center,10.0,,,,,,,,,,,,,,,,,,,,,,h
1142,2694256715,629,1,2,64,8,943ue6l8ylnidoygbi9p8op2h,Successful,73.6,26.5,2024-06-02T22:19:40.389Z,2024-06-02T22:19:42Z,"[{'id': 5067430231, 'qualifierId': 212, 'value': '5.9', 'Name': 'Length'}, {'id': 5067430225, 'qualifierId': 140, 'value': '75.7', 'Name': 'Pass End X'}, {'id': 5067430229, 'qualifierId': 141, 'value': '18.5', 'Name': 'Pass End Y'}, {'id': 5067430235, 'qualifierId': 213, 'value': '5.10', 'Name': 'Angle'}, {'id': 5067430221, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}]",9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,pass,18.5,75.7,5.1,Right,5.9,,,,,,,,,,,,,,,,,,,,,,h
1143,2694256725,630,1,2,64,10,943ue6l8ylnidoygbi9p8op2h,Successful,77.0,18.3,2024-06-02T22:19:42.293Z,2024-06-02T22:19:44Z,"[{'id': 5067430305, 'qualifierId': 212, 'value': '10.4', 'Name': 'Length'}, {'id': 5067430303, 'qualifierId': 141, 'value': '25.5', 'Name': 'Pass End Y'}, {'id': 5067430299, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430307, 'qualifierId': 213, 'value': '2.65', 'Name': 'Angle'}, {'id': 5067430301, 'qualifierId': 140, 'value': '68.3', 'Name': 'Pass End X'}]",66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,,,pass,25.5,68.3,2.65,Center,10.4,,,,,,,,,,,,,,,,,,,,,,h
1144,2694256729,631,1,2,64,13,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,68.3,25.5,2024-06-02T22:19:44.853Z,2024-06-02T22:19:45Z,"[{'id': 5067430335, 'qualifierId': 212, 'value': '13.3', 'Name': 'Length'}, {'id': 5067430331, 'qualifierId': 140, 'value': '78.2', 'Name': 'Pass End X'}, {'id': 5067430337, 'qualifierId': 213, 'value': '0.67', 'Name': 'Angle'}, {'id': 5067430333, 'qualifierId': 141, 'value': '37.6', 'Name': 'Pass End Y'}, {'id': 5067430329, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",4ea0sjczqa5ah1w720zlakkfe,T. Almada,,,pass,37.6,78.2,0.67,Center,13.3,,,,,,,,,,,,,,,,,,,,,,h
1145,2694256739,522,49,2,64,15,dqq34048nqex146r77i5l8twq,Successful,21.5,65.8,2024-06-02T22:19:46.562Z,2024-06-02T22:19:46Z,[],9g7jit9xa9c5b25gfl6wy7kd1,A. Westwood,,,ball_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,a
1146,2694256743,523,1,2,64,15,dqq34048nqex146r77i5l8twq,Unsuccessful,21.5,65.8,2024-06-02T22:19:46.744Z,2024-06-02T22:19:48Z,"[{'id': 5067430421, 'qualifierId': 213, 'value': '5.96', 'Name': 'Angle'}, {'id': 5067430415, 'qualifierId': 140, 'value': '35.0', 'Name': 'Pass End X'}, {'id': 5067430419, 'qualifierId': 212, 'value': '15.0', 'Name': 'Length'}, {'id': 5067430417, 'qualifierId': 141, 'value': '58.8', 'Name': 'Pass End Y'}, {'id': 5067430413, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",9g7jit9xa9c5b25gfl6wy7kd1,A. Westwood,,,pass,58.8,35.0,5.96,Back,15.0,,,,,,,,,,,,,,,,,,,,,,a
1147,2694256761,524,61,2,64,17,dqq34048nqex146r77i5l8twq,Successful,35.0,58.8,2024-06-02T22:19:49.020Z,2024-06-02T22:19:49Z,"[{'id': 5067430485, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,ball_touch,,,,Back,,,,,,,,,,,,,,,,,,,,,,,a
1148,2694256769,632,8,2,64,18,943ue6l8ylnidoygbi9p8op2h,Successful,63.3,48.2,2024-06-02T22:19:49.783Z,2024-06-02T22:19:49Z,"[{'id': 5067430519, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",e8an897mmidiq51r2wz1c3jdh,Xande Silva,,,interception,,,,Center,,,,,,,,,,,,,,,,,,,,,,,h
1149,2694256781,633,1,2,64,20,943ue6l8ylnidoygbi9p8op2h,Successful,57.7,50.6,2024-06-02T22:19:51.588Z,2024-06-02T22:19:52Z,"[{'id': 5067430603, 'qualifierId': 140, 'value': '52.7', 'Name': 'Pass End X'}, {'id': 5067430609, 'qualifierId': 213, 'value': '1.98', 'Name': 'Angle'}, {'id': 5067430607, 'qualifierId': 212, 'value': '13.1', 'Name': 'Length'}, {'id': 5067430601, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430605, 'qualifierId': 141, 'value': '68.2', 'Name': 'Pass End Y'}]",4tz64bm0vbosads0bbsw7n5xx,S. Gregersen,,,pass,68.2,52.7,1.98,Center,13.1,,,,,,,,,,,,,,,,,,,,,,h
1150,2694256785,634,49,2,64,21,943ue6l8ylnidoygbi9p8op2h,Successful,52.7,68.2,2024-06-02T22:19:52.678Z,2024-06-02T22:19:53Z,[],652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,ball_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,h
1151,2694256803,635,1,2,64,21,943ue6l8ylnidoygbi9p8op2h,Successful,52.7,68.2,2024-06-02T22:19:52.853Z,2024-06-02T22:19:57Z,"[{'id': 5067430711, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}, {'id': 5067430717, 'qualifierId': 212, 'value': '25.2', 'Name': 'Length'}, {'id': 5067430715, 'qualifierId': 141, 'value': '95.9', 'Name': 'Pass End Y'}, {'id': 5067430713, 'qualifierId': 140, 'value': '68.6', 'Name': 'Pass End X'}, {'id': 5067430721, 'qualifierId': 213, 'value': '0.85', 'Name': 'Angle'}]",652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,pass,95.9,68.6,0.85,Left,25.2,,,,,,,,,,,,,,,,,,,,,,h
1152,2694256813,636,1,2,64,26,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,96.2,81.0,2024-06-02T22:19:57.605Z,2024-06-02T22:20:02Z,"[{'id': 5067430777, 'qualifierId': 2, 'Name': 'Cross'}, {'id': 5067430781, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430787, 'qualifierId': 212, 'value': '16.8', 'Name': 'Length'}, {'id': 5067430783, 'qualifierId': 140, 'value': '94.5', 'Name': 'Pass End X'}, {'id': 5067430785, 'qualifierId': 141, 'value': '56.4', 'Name': 'Pass End Y'}, {'id': 5067430789, 'qualifierId': 213, 'value': '4.61', 'Name': 'Angle'}]",e8an897mmidiq51r2wz1c3jdh,Xande Silva,,,pass,56.4,94.5,4.61,Center,16.8,,True,,,,,,,,,,,,,,,,,,,,h
1153,2694256819,525,12,2,64,27,dqq34048nqex146r77i5l8twq,Successful,3.5,41.8,2024-06-02T22:19:59.392Z,2024-06-02T22:20:00Z,"[{'id': 5067430813, 'qualifierId': 140, 'value': '0.0', 'Name': 'Pass End X'}, {'id': 5067430817, 'qualifierId': 212, 'value': '9.0', 'Name': 'Length'}, {'id': 5067430811, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067430851, 'qualifierId': 167, 'Name': 'Out of play'}, {'id': 5067430819, 'qualifierId': 213, 'value': '4.17', 'Name': 'Angle'}, {'id': 5067430815, 'qualifierId': 141, 'value': '30.4', 'Name': 'Pass End Y'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,clearance,30.4,0.0,4.17,Back,9.0,,,,,,,,,,,,,,,,,,,,,,a
1154,2694256827,526,6,2,64,28,dqq34048nqex146r77i5l8twq,Unsuccessful,0.0,27.9,2024-06-02T22:19:59.938Z,2024-06-02T22:20:02Z,"[{'id': 5067430893, 'qualifierId': 233, 'value': '637', 'Name': 'not sure!'}, {'id': 5067430873, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067430875, 'qualifierId': 73, 'Name': 'Left'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,corner,,,,Back,,,,,,,,,,,,,,,,,,,,,,,a
1155,2694256823,637,6,2,64,28,943ue6l8ylnidoygbi9p8op2h,Successful,100.0,72.1,2024-06-02T22:19:59.938Z,2024-06-02T22:24:02Z,"[{'id': 5067430853, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067430855, 'qualifierId': 73, 'Name': 'Left'}, {'id': 5067430885, 'qualifierId': 233, 'value': '526', 'Name': 'not sure!'}]",e8an897mmidiq51r2wz1c3jdh,Xande Silva,,,corner,,,,Center,,,,,,,,,,,,,,,,,,,,,,,h
1156,2694256923,638,1,2,64,52,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,99.5,99.5,2024-06-02T22:20:24.469Z,2024-06-02T22:20:26Z,"[{'id': 5067431547, 'qualifierId': 1, 'Name': 'Long ball'}, {'id': 5067431535, 'qualifierId': 223, 'Name': 'In-swinger'}, {'id': 5067431541, 'qualifierId': 141, 'value': '44.6', 'Name': 'Pass End Y'}, {'id': 5067431537, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067431531, 'qualifierId': 6, 'Name': 'Corner taken'}, {'id': 5067431545, 'qualifierId': 213, 'value': '4.40', 'Name': 'Angle'}, {'id': 5067431543, 'qualifierId': 212, 'value': '39.2', 'Name': 'Length'}, {'id': 5067431539, 'qualifierId': 140, 'value': '88.2', 'Name': 'Pass End X'}, {'id': 5067431529, 'qualifierId': 2, 'Name': 'Cross'}, {'id': 5067431533, 'qualifierId': 155, 'Name': 'Chipped'}]",4ea0sjczqa5ah1w720zlakkfe,T. Almada,,,pass,44.6,88.2,4.4,Center,39.2,True,True,,,True,,,,,,,,,,,,,,,,,h
1157,2694256927,527,12,2,64,54,dqq34048nqex146r77i5l8twq,Successful,8.5,49.6,2024-06-02T22:20:25.786Z,2024-06-02T22:20:27Z,"[{'id': 5067431577, 'qualifierId': 212, 'value': '19.2', 'Name': 'Length'}, {'id': 5067431573, 'qualifierId': 140, 'value': '15.2', 'Name': 'Pass End X'}, {'id': 5067431571, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067431585, 'qualifierId': 15, 'Name': 'Head'}, {'id': 5067431575, 'qualifierId': 141, 'value': '75.9', 'Name': 'Pass End Y'}, {'id': 5067431579, 'qualifierId': 213, 'value': '1.20', 'Name': 'Angle'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,clearance,75.9,15.2,1.2,Back,19.2,,,,,,,,,,,,,,,,,,,,True,,a
1158,2694256943,639,1,2,64,56,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,86.4,21.3,2024-06-02T22:20:28.228Z,2024-06-02T22:20:32Z,"[{'id': 5067431705, 'qualifierId': 140, 'value': '99.4', 'Name': 'Pass End X'}, {'id': 5067431699, 'qualifierId': 2, 'Name': 'Cross'}, {'id': 5067431701, 'qualifierId': 155, 'Name': 'Chipped'}, {'id': 5067431707, 'qualifierId': 141, 'value': '59.6', 'Name': 'Pass End Y'}, {'id': 5067431709, 'qualifierId': 212, 'value': '29.4', 'Name': 'Length'}, {'id': 5067431703, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067431711, 'qualifierId': 213, 'value': '1.09', 'Name': 'Angle'}]",234q7lf0bx51r8wehvg51r4k5,B. Lennon,,,pass,59.6,99.4,1.09,Center,29.4,,True,,,,,,,,,,,,,,,,,,,,h
1159,2694256951,528,12,2,65,0,dqq34048nqex146r77i5l8twq,Successful,2.2,42.1,2024-06-02T22:20:32.415Z,2024-06-02T22:20:33Z,"[{'id': 5067431747, 'qualifierId': 212, 'value': '6.2', 'Name': 'Length'}, {'id': 5067431751, 'qualifierId': 213, 'value': '4.05', 'Name': 'Angle'}, {'id': 5067431743, 'qualifierId': 141, 'value': '34.9', 'Name': 'Pass End Y'}, {'id': 5067431739, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067431741, 'qualifierId': 140, 'value': '0.0', 'Name': 'Pass End X'}, {'id': 5067431767, 'qualifierId': 167, 'Name': 'Out of play'}]",15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,clearance,34.9,0.0,4.05,Back,6.2,,,,,,,,,,,,,,,,,,,,,,a
1160,2694256955,529,6,2,65,1,dqq34048nqex146r77i5l8twq,Unsuccessful,0.0,35.4,2024-06-02T22:20:32.740Z,2024-06-02T22:24:02Z,"[{'id': 5067431991, 'qualifierId': 73, 'Name': 'Left'}, {'id': 5067431987, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067432051, 'qualifierId': 233, 'value': '640', 'Name': 'not sure!'}]",15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,corner,,,,Back,,,,,,,,,,,,,,,,,,,,,,,a
1161,2694256947,640,6,2,65,1,943ue6l8ylnidoygbi9p8op2h,Successful,100.0,64.6,2024-06-02T22:20:32.740Z,2024-06-02T22:20:39Z,"[{'id': 5067431765, 'qualifierId': 73, 'Name': 'Left'}, {'id': 5067432009, 'qualifierId': 233, 'value': '529', 'Name': 'not sure!'}, {'id': 5067431763, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",234q7lf0bx51r8wehvg51r4k5,B. Lennon,,,corner,,,,Center,,,,,,,,,,,,,,,,,,,,,,,h
1162,2694256959,530,43,2,65,2,dqq34048nqex146r77i5l8twq,Successful,0.0,0.0,2024-06-02T22:20:33.968Z,2024-06-02T22:20:37Z,"[{'id': 5067431813, 'qualifierId': 140, 'value': '0.0', 'Name': 'Pass End X'}, {'id': 5067431821, 'qualifierId': 213, 'value': '0.00', 'Name': 'Angle'}, {'id': 5067431819, 'qualifierId': 212, 'value': '0', 'Name': 'Length'}, {'id': 5067431811, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067431943, 'qualifierId': 144, 'value': '1', 'Name': ' Deleted event type'}, {'id': 5067431815, 'qualifierId': 141, 'value': '34.9', 'Name': 'Pass End Y'}]",15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,deleted_event,34.9,0.0,0.0,Back,0.0,,,,,,,,,,,,,,,,,,,,,,a
1163,2694257051,641,1,2,65,18,943ue6l8ylnidoygbi9p8op2h,Successful,99.5,99.5,2024-06-02T22:20:49.669Z,2024-06-02T22:21:03Z,"[{'id': 5067432421, 'qualifierId': 2, 'Name': 'Cross'}, {'id': 5067432431, 'qualifierId': 140, 'value': '94.4', 'Name': 'Pass End X'}, {'id': 5067432423, 'qualifierId': 6, 'Name': 'Corner taken'}, {'id': 5067432433, 'qualifierId': 141, 'value': '60.0', 'Name': 'Pass End Y'}, {'id': 5067432427, 'qualifierId': 223, 'Name': 'In-swinger'}, {'id': 5067432435, 'qualifierId': 212, 'value': '27.4', 'Name': 'Length'}, {'id': 5067432905, 'qualifierId': 210, 'value': '13', 'Name': 'Assist'}, {'id': 5067432425, 'qualifierId': 155, 'Name': 'Chipped'}, {'id': 5067432437, 'qualifierId': 213, 'value': '4.52', 'Name': 'Angle'}, {'id': 5067432909, 'qualifierId': 154, 'Name': 'Intentional assist'}, {'id': 5067432429, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",4ea0sjczqa5ah1w720zlakkfe,T. Almada,1.0,,pass,60.0,94.4,4.52,Center,27.4,,True,,,True,,,,,,,,,,,,,,,,,h
1164,2694257053,642,44,2,65,18,943ue6l8ylnidoygbi9p8op2h,Successful,95.6,59.8,2024-06-02T22:20:50.181Z,2024-06-02T22:21:17Z,"[{'id': 5067432451, 'qualifierId': 286, 'Name': 'not sure!'}, {'id': 5067432493, 'qualifierId': 233, 'value': '531', 'Name': 'not sure!'}, {'id': 5067432449, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,aerial,,,,Center,,,,,,,,,,,,,,,,,,,,,,,h
1165,2694257059,531,44,2,65,18,dqq34048nqex146r77i5l8twq,Unsuccessful,4.4,40.2,2024-06-02T22:20:50.182Z,2024-06-02T22:21:27Z,"[{'id': 5067432475, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067432477, 'qualifierId': 285, 'Name': 'not sure!'}, {'id': 5067432505, 'qualifierId': 233, 'value': '642', 'Name': 'not sure!'}]",6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,aerial,,,,Back,,,,,,,,,,,,,,,,,,,,,,,a
1166,2694257071,643,13,2,65,19,943ue6l8ylnidoygbi9p8op2h,Successful,94.4,59.9,2024-06-02T22:20:50.885Z,2024-06-02T22:24:53Z,"[{'id': 5067432705, 'qualifierId': 328, 'Name': 'not sure!'}, {'id': 5067432929, 'qualifierId': 102, 'value': '32.8', 'Name': 'Goal mouth y co-ordinate'}, {'id': 5067432935, 'qualifierId': 231, 'value': '52.7', 'Name': 'not sure!'}, {'id': 5067432925, 'qualifierId': 55, 'value': '641', 'Name': 'Related event ID'}, {'id': 5067432701, 'qualifierId': 15, 'Name': 'Head'}, {'id': 5067432923, 'qualifierId': 154, 'Name': 'Intentional assist'}, {'id': 5067432551, 'qualifierId': 61, 'Name': 'Small box-left'}, {'id': 5067432699, 'qualifierId': 25, 'Name': 'From corner'}, {'id': 5067432933, 'qualifierId': 230, 'value': '99.3', 'Name': 'not sure!'}, {'id': 5067432919, 'qualifierId': 75, 'Name': 'Right'}, {'id': 5067432921, 'qualifierId': 29, 'Name': 'Assisted'}, {'id': 5067432553, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067432931, 'qualifierId': 103, 'value': '33.3', 'Name': 'Goal mouth z co-ordinate'}]",9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,miss,,,,Center,,,,,,,,,,,,,,,,,,,,,True,,h
1167,2694257063,532,5,2,65,20,dqq34048nqex146r77i5l8twq,Successful,-0.9,58.0,2024-06-02T22:20:52.342Z,2024-06-02T22:24:50Z,"[{'id': 5067432613, 'qualifierId': 233, 'value': '644', 'Name': 'not sure!'}, {'id': 5067432499, 'qualifierId': 346, 'Name': 'not sure!'}, {'id': 5067432497, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,out,,,,Back,,,,,,,,,,,,,,,,,,,,,,,a
1168,2694257077,644,5,2,65,20,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,100.9,42.0,2024-06-02T22:20:52.342Z,2024-06-02T22:21:21Z,"[{'id': 5067432645, 'qualifierId': 233, 'value': '532', 'Name': 'not sure!'}, {'id': 5067432593, 'qualifierId': 346, 'Name': 'not sure!'}, {'id': 5067432591, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,out,,,,Center,,,,,,,,,,,,,,,,,,,,,,,h
1169,2694257191,533,1,2,65,40,dqq34048nqex146r77i5l8twq,Successful,3.4,50.9,2024-06-02T22:21:11.912Z,2024-06-02T22:21:50Z,"[{'id': 5067433347, 'qualifierId': 140, 'value': '9.8', 'Name': 'Pass End X'}, {'id': 5067433353, 'qualifierId': 213, 'value': '1.19', 'Name': 'Angle'}, {'id': 5067433345, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067434593, 'qualifierId': 189, 'Name': 'Player not visible'}, {'id': 5067433343, 'qualifierId': 124, 'Name': 'Goal Kick'}, {'id': 5067433351, 'qualifierId': 212, 'value': '18.2', 'Name': 'Length'}, {'id': 5067433357, 'qualifierId': 237, 'Name': 'not sure!'}, {'id': 5067433349, 'qualifierId': 141, 'value': '75.7', 'Name': 'Pass End Y'}]",15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,pass,75.7,9.8,1.19,Back,18.2,,,,,,,,,,,,,,True,,,,,,,,a
1170,2694257201,534,1,2,65,42,dqq34048nqex146r77i5l8twq,Successful,9.8,75.7,2024-06-02T22:21:14.223Z,2024-06-02T22:21:51Z,"[{'id': 5067433409, 'qualifierId': 213, 'value': '0.89', 'Name': 'Angle'}, {'id': 5067433403, 'qualifierId': 140, 'value': '20.6', 'Name': 'Pass End X'}, {'id': 5067433405, 'qualifierId': 141, 'value': '96.3', 'Name': 'Pass End Y'}, {'id': 5067433407, 'qualifierId': 212, 'value': '18.0', 'Name': 'Length'}, {'id': 5067433401, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067434683, 'qualifierId': 189, 'Name': 'Player not visible'}]",22zkj62c3nnd2zerfbntlevze,A. Privett,,,pass,96.3,20.6,0.89,Back,18.0,,,,,,,,,,,,,,,,,,,,,,a
1171,2694257205,535,1,2,65,45,dqq34048nqex146r77i5l8twq,Successful,21.1,96.3,2024-06-02T22:21:16.776Z,2024-06-02T22:21:52Z,"[{'id': 5067433431, 'qualifierId': 140, 'value': '12.4', 'Name': 'Pass End X'}, {'id': 5067433437, 'qualifierId': 213, 'value': '3.34', 'Name': 'Angle'}, {'id': 5067433433, 'qualifierId': 141, 'value': '93.6', 'Name': 'Pass End Y'}, {'id': 5067433429, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067433435, 'qualifierId': 212, 'value': '9.3', 'Name': 'Length'}]",6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,pass,93.6,12.4,3.34,Back,9.3,,,,,,,,,,,,,,,,,,,,,,a
1172,2694257229,536,1,2,65,47,dqq34048nqex146r77i5l8twq,Unsuccessful,12.4,93.6,2024-06-02T22:21:19.240Z,2024-06-02T22:21:22Z,"[{'id': 5067433581, 'qualifierId': 140, 'value': '52.2', 'Name': 'Pass End X'}, {'id': 5067433577, 'qualifierId': 157, 'Name': 'Launch'}, {'id': 5067433583, 'qualifierId': 141, 'value': '89.0', 'Name': 'Pass End Y'}, {'id': 5067433587, 'qualifierId': 213, 'value': '6.21', 'Name': 'Angle'}, {'id': 5067433589, 'qualifierId': 1, 'Name': 'Long ball'}, {'id': 5067433585, 'qualifierId': 212, 'value': '41.9', 'Name': 'Length'}, {'id': 5067433579, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}]",22zkj62c3nnd2zerfbntlevze,A. Privett,,,pass,89.0,52.2,6.21,Left,41.9,True,,,,,,,,,,,,,,,,,,,,,a
1173,2694257245,645,1,2,65,53,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,42.1,17.7,2024-06-02T22:21:24.661Z,2024-06-02T22:21:25Z,"[{'id': 5067433711, 'qualifierId': 3, 'Name': 'Head pass'}, {'id': 5067433717, 'qualifierId': 141, 'value': '23.0', 'Name': 'Pass End Y'}, {'id': 5067433713, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067433715, 'qualifierId': 140, 'value': '62.9', 'Name': 'Pass End X'}, {'id': 5067433719, 'qualifierId': 212, 'value': '22.1', 'Name': 'Length'}, {'id': 5067433721, 'qualifierId': 213, 'value': '0.16', 'Name': 'Angle'}]",4tz64bm0vbosads0bbsw7n5xx,S. Gregersen,,,pass,23.0,62.9,0.16,Center,22.1,,,,,,,,,,,,,,,,,,,,,,h
